GEOID,violent_per_1000,property_per_1000,crime_low_60
06037218500,24.90234375,49.072265625,False
06037218600,35.596572181938036,48.78048780487805,False
06037218900,26.135656502800245,45.92408214063472,False
06037219020,21.459554067422573,34.70055551327905,False
06037271702,18.162311288221318,74.02866120009195,False
06037531202,0.0,0.22569966897381882,True
06037224410,42.13976354910453,100.43310312536579,False
06037267404,6.4655172413793105,35.85423197492163,False
06037267300,31.070474957520833,78.88987782183024,False
06037218800,28.217821782178216,42.32673267326732,False
06037209401,47.5564681724846,43.121149897330596,False
06037232701,36.98514990193331,34.04314934155225,False
06037920106,0.0,0.0,True
06037232602,47.627737226277375,36.67883211678832,False
06037232601,49.754994346023366,46.36260836788541,False
06037273403,155.01968503937007,135.08858267716533,False
06037232702,75.77648872898156,53.307878698876564,False
06037219500,73.50226548078537,169.15589864071154,False
06037219800,36.63631494376005,56.56132833422604,False
06037220000,29.005815175506196,65.36817767813353,False
06037220100,69.02583423035522,174.78471474703983,False
06037221120,23.544131028207463,42.65241128298453,False
06037221210,51.75329800428458,53.44458225279062,False
06037221220,63.66318656377666,66.72719019518837,False
06037232300,23.409740124015887,29.889221765484567,False
06037232500,96.02076124567473,93.22597817407507,False
06037232800,55.56454221934649,48.042704626334526,False
06037234200,30.57577763070814,51.22435473196558,False
06037404402,0.0,0.0,True
06037500300,0.0,0.0,True
06037403325,0.0,0.0,True
06037670405,0.0,0.0,True
06037543305,0.0,0.0,True
06037543321,0.0,0.0,True
06037543100,0.0,0.0,True
06037542200,0.0,0.0,True
06037540201,0.0,0.0,True
06037240600,85.59003755682942,74.5206562561771,False
06037534102,0.0,0.0,True
06037239310,66.70061099796334,38.69653767820773,False
06037532800,0.9570141159582103,1.4355211739373155,True
06037501302,0.0,0.0,True
06037273404,127.24850099933377,179.2138574283811,False
06037232401,77.95957651588066,54.597952576778376,False
06037231902,40.79665917121748,26.983617089624158,False
06037234302,46.079871777748096,71.3236276212101,False
06037231602,79.76519337016575,68.37016574585634,False
06037236101,104.68319559228651,131.83785911058638,False
06037234002,38.097437081505426,42.94620180096975,False
06037236206,53.7232233934036,54.403264195851754,False
06037265701,17.6069670579326,60.77243468383188,False
06037216301,50.220878865380136,133.92234364101373,False
06037265204,85.04983388704319,374.0863787375415,False
06037265203,6.460162332284247,28.325327149246313,False
06037552700,0.0,0.0,True
06037552800,0.0,0.0,True
06037553000,0.0,0.0,True
06037601502,0.0,0.5836008170411439,True
06037601600,0.0,2.7349577324714076,True
06037602002,0.0,0.0,True
06037602003,0.0,0.0,True
06037602103,0.0,0.0,True
06037602104,0.0,0.0,True
06037530700,2.839116719242902,0.946372239747634,True
06037530801,0.0,0.0,True
06037530802,0.0,0.0,True
06037530901,0.0,0.26059763724808893,True
06037531000,0.0,0.0,True
06037531102,0.0,0.0,True
06037531201,0.47778308647873863,0.23889154323936931,True
06037531301,0.0,0.0,True
06037531302,0.0,0.0,True
06037541401,0.0,0.0,True
06037207711,446.15569726868006,1295.151004692576,False
06037402503,0.0,0.0,True
06037433506,0.0,0.0,True
06037209202,90.56334680294748,222.48633230330404,False
06037980017,15.89212617385023,63.56850469540092,False
06037602801,3.8989521566079115,1.7057915685159613,True
06037577800,0.0,0.0,True
06037551204,0.0,0.0,True
06037536201,0.0,0.0,True
06037406300,0.0,0.0,True
06037462900,0.0,0.0,True
06037542105,0.0,0.0,True
06037543000,0.0,0.0,True
06037602302,0.0,0.0,True
06037602301,0.0,0.0,True
06037541200,0.0,0.0,True
06037602700,0.0,0.0,True
06037503103,0.0,0.0,True
06037540800,0.0,0.0,True
06037602106,0.0,0.0,True
06037602105,0.0,0.0,True
06037503502,0.0,0.0,True
06037601700,0.0,0.0,True
06037542106,0.0,0.0,True
06037503402,0.0,0.0,True
06037601801,0.0,0.0,True
06037502005,0.0,0.0,True
06037601402,0.0,0.0,True
06037501900,0.0,0.0,True
06037462500,0.0,0.0,True
06037501600,0.0,0.0,True
06037501002,0.0,0.0,True
06037408629,0.0,0.0,True
06037504200,0.0,0.0,True
06037601802,0.0,0.0,True
06037601202,0.0,0.0,True
06037408628,0.0,0.0,True
06037408626,0.0,0.0,True
06037501501,0.0,0.0,True
06037501200,0.0,0.0,True
06037408141,0.0,0.0,True
06037408135,0.0,0.0,True
06037408137,0.0,0.0,True
06037500403,0.0,0.0,True
06037530202,0.0,0.0,True
06037530302,0.0,0.0,True
06037530301,0.0,0.0,True
06037409000,0.0,0.0,True
06037408301,0.0,0.0,True
06037702202,0.0,0.0,True
06037702300,0.14778325123152708,0.0,True
06037408302,0.0,0.0,True
06037530500,0.0,0.0,True
06037530400,0.0,0.0,True
06037408004,0.0,0.0,True
06037407601,0.0,0.0,True
06037408003,0.0,0.0,True
06037434004,0.0,0.0,True
06037433804,0.0,0.0,True
06037482002,0.0,0.0,True
06037407902,0.0,0.0,True
06037482522,0.0,0.0,True
06037407501,0.0,0.0,True
06037434100,0.0,0.0,True
06037434003,0.0,0.0,True
06037406602,0.0,0.0,True
06037402404,0.0,0.0,True
06037402403,0.0,0.0,True
06037403500,0.0,0.0,True
06037800202,0.0,0.0,True
06037406101,0.0,0.0,True
06037113239,21.329211746522414,37.09428129829985,False
