GEOID,income,ba_rate,pop,pop_density
06037209820,54027.333333333336,0.13785947154178674,2535.0,14153.550670828054
06037210010,28527.333333333332,0.13576385594571538,3184.3333333333335,7786.151034866112
06037211000,178253.0,0.6887185750527044,5165.666666666667,1944.346790064999
06037211121,71504.0,0.44847606562974124,2401.0,11223.55965875891
06037211122,49009.0,0.4344800522076056,2504.6666666666665,6851.644659154841
06037211123,80712.0,0.5565653300131719,1842.6666666666667,10711.185515873018
06037211124,65252.0,0.5244661961795608,4259.666666666667,10782.792421753245
06037211201,60698.666666666664,0.3357676987668987,2544.6666666666665,18258.484072259016
06037211202,54658.666666666664,0.29888629065049316,2320.6666666666665,12952.38945725358
06037211310,46116.333333333336,0.29056844005539023,3495.3333333333335,24283.434880979672
06037211320,46806.666666666664,0.30184108772445034,3212.3333333333335,17245.39025367921
06037211410,48920.0,0.3070201612845291,2906.0,10731.444313553156
06037211420,56630.0,0.3299285145338899,3524.0,9247.28079037485
06037211500,80346.66666666667,0.5002666398568106,3915.3333333333335,4307.112602796286
06037211701,93802.0,0.4794838594365878,2784.3333333333335,4273.6223413290445
06037211703,60691.666666666664,0.5230811640704028,4506.0,24474.631875682342
06037211704,49643.666666666664,0.49939968175503574,2783.0,15047.71688880478
06037211802,50111.666666666664,0.4050121732515905,4645.0,14274.036925043638
06037211803,58056.333333333336,0.4364461691183783,3656.3333333333335,26205.015002962366
06037211804,47713.0,0.42537532549045554,3152.3333333333335,16951.856512402443
06037211910,61669.333333333336,0.33796761265597675,4044.3333333333335,29313.985571324334
06037211921,42424.333333333336,0.4139912398224834,2034.0,21950.03507257325
06037211922,53763.333333333336,0.37935648242019937,3462.3333333333335,37272.27383477047
06037212101,55233.666666666664,0.6293351979208556,2777.3333333333335,14949.90382683088
06037212102,38354.666666666664,0.38914160926435565,2849.0,20546.809078386545
06037212202,56250.333333333336,0.21384759676116538,3654.3333333333335,17699.015035202687
06037212203,35863.0,0.3492592959059184,2836.3333333333335,26679.333784834576
06037212204,39383.333333333336,0.33629755416936097,3582.6666666666665,16805.43502904363
06037212303,34239.333333333336,0.3148574605471157,3805.0,24446.029206740808
06037212304,44900.0,0.3047514698844794,1714.0,8333.495400532876
06037212305,47846.666666666664,0.14485539737535538,2755.0,25495.567195395066
06037212306,56843.0,0.2883598140233808,2844.0,17563.578424712523
06037212410,49963.666666666664,0.3152315878842607,4121.333333333333,26218.634230543306
06037212420,53900.666666666664,0.3223837133124387,2679.6666666666665,18679.62320093317
06037212501,49299.333333333336,0.3765859535427569,1901.0,23883.109704005226
06037212502,66125.0,0.5329448436089784,3290.0,11540.41777013873
06037212610,68068.0,0.49756073212887714,4181.0,11706.336429077408
06037212620,43466.333333333336,0.3542022876389522,3885.6666666666665,13462.962128850375
06037212701,78321.0,0.47676234662157196,2373.0,5053.053871559164
06037212702,89095.33333333333,0.5652474999160814,3419.0,3882.5095160660267
06037212800,86178.33333333333,0.4394043242959779,3347.0,4284.022911266839
06037212900,57628.333333333336,0.27932168669574525,3649.0,9766.607783309244
06037213100,58096.666666666664,0.47556501288598135,2821.3333333333335,5253.449127694069
06037213201,42530.666666666664,0.36565928888717963,4109.0,12267.795618345863
06037213202,65668.66666666667,0.286417433635611,3704.6666666666665,10963.017325394665
06037213310,61268.333333333336,0.28805250829263834,2585.6666666666665,8285.029804532254
06037213320,36945.0,0.22654380519130712,2460.3333333333335,7899.913733498589
06037213401,52862.0,0.14950062297180366,4616.0,23539.01070882203
06037213402,49193.0,0.24329180934650899,4503.0,11491.759517769735
06037214000,144433.66666666666,0.6530322501532949,3792.6666666666665,3749.406020007816
06037214100,152490.66666666666,0.6706356143989295,3831.3333333333335,3457.008457549837
06037214400,99799.66666666667,0.6982125008335739,2964.6666666666665,8611.95836359235
06037214501,112828.33333333333,0.6529512943892238,3655.0,4858.149995214955
06037214503,91538.66666666667,0.727051188416238,3439.6666666666665,14806.110121071768
06037214504,105699.66666666667,0.7416515179240273,3471.3333333333335,25942.06256087566
06037214505,89858.0,0.6545794487316093,1593.6666666666667,12813.091275520323
06037214600,118010.66666666667,0.7390508213991515,2264.3333333333335,3896.0495216399086
06037214700,120344.66666666667,0.6626580321392322,2504.6666666666665,4221.293769799603
06037214800,104687.33333333333,0.7357113710639184,2900.0,5025.395576612155
06037214902,113334.66666666667,0.7102354422988202,2555.0,5037.549956525254
06037214903,,0.6697620100801936,1584.0,11606.351253324738
06037214904,121665.66666666667,0.7062149523568033,1472.0,8354.143019296254
06037215101,86350.66666666667,0.7824363084498825,2953.0,8397.411106308437
06037215102,95674.66666666667,0.6962712303121682,3169.3333333333335,12296.534260358549
06037216100,155337.66666666666,0.6682914906463764,2242.6666666666665,3322.3214770701547
06037216201,114391.33333333333,0.6271135409278873,2575.6666666666665,5576.496586046706
06037216202,79939.66666666667,0.6484728007738262,2536.6666666666665,5047.660929844146
06037216301,,0.6551047937793113,1433.6666666666667,2542.512150973556
06037216302,98223.66666666667,0.6400368077966331,3194.0,4505.038195502297
06037216401,96038.33333333333,0.7156897635325108,3651.0,8872.09457735441
06037216402,98254.0,0.6837195378099218,2571.6666666666665,11208.303006265898
06037216700,104666.33333333333,0.5528644202822639,3466.6666666666665,4456.167593035353
06037216800,124965.66666666667,0.6367700373411987,3353.0,4532.109992538846
06037216901,108209.66666666667,0.6103857672428203,2833.3333333333335,4029.354559025067
06037216902,78700.33333333333,0.5934061623625791,2248.6666666666665,5745.393720436261
06037217001,126466.66666666667,0.6861414461074267,2860.0,5213.887901410119
06037217002,105212.66666666667,0.5929651743268604,4907.333333333333,6362.096734812233
06037217101,99609.33333333333,0.28389397892286733,2659.0,6716.037159209735
06037217102,101425.0,0.5408674638182812,2689.0,5357.480848350817
06037217200,83147.33333333333,0.434981462255881,3874.6666666666665,4215.878818872078
06037218110,47050.333333333336,0.27650676647449207,3280.3333333333335,5479.953981973675
06037218120,51460.0,0.17216222365741776,3681.6666666666665,8269.450053494993
06037218210,57697.0,0.21024496240243687,4109.0,10577.093860446199
06037218220,74219.66666666667,0.3785495703495911,3903.6666666666665,5802.327471055249
06037218300,68758.0,0.37008851784588587,4763.666666666667,5344.0820769636075
06037218400,96043.33333333333,0.28323929714501367,4073.0,6202.544368065349
06037218500,73636.0,0.24002381438295048,2730.6666666666665,5218.615525253779
06037218600,76475.33333333333,0.3347329107913397,3034.0,7045.540572235369
06037218701,54706.0,0.3519779812866242,1915.6666666666667,3483.644691275855
06037218702,58787.666666666664,0.24774381923439623,2676.6666666666665,7441.9863338069135
06037218800,52142.666666666664,0.3020934611654464,2693.3333333333335,6542.886271194539
06037218900,58830.333333333336,0.31443587977678883,5356.666666666667,7615.359426483349
06037219010,84444.0,0.21157779241576435,3115.0,7065.783235833842
06037219020,72625.0,0.20601679226935196,4380.333333333333,6029.406029406029
06037219300,56995.333333333336,0.23205387319641205,3782.6666666666665,5803.3182420466455
06037219500,106513.33333333333,0.4570714984411479,1986.3333333333333,3562.373823875616
06037219700,71963.0,0.27451272609922195,4184.333333333333,3830.095464053915
06037219800,69035.33333333333,0.22636266395516583,3111.6666666666665,6974.735542833917
06037219901,64367.333333333336,0.2192562384760505,4979.333333333333,9486.414004685417
06037219902,98233.0,0.34141799904016,3554.3333333333335,4453.214725719894
06037220000,54878.333333333336,0.3148465841301695,4757.666666666667,4895.786598174363
06037220100,67794.66666666667,0.38643556381971106,2477.3333333333335,2528.4768342599086
06037221110,47191.0,0.12458061396005336,3075.0,13128.121931434915
06037221120,47275.0,0.09422531513551084,2930.6666666666665,9230.358978235376
06037221210,68594.66666666667,0.24997342204085424,2956.3333333333335,8239.708725506864
06037221220,54692.333333333336,0.16726235453075597,2937.3333333333335,4454.561401114248
06037221302,36386.666666666664,0.18551322794234237,3574.0,7733.503554079348
06037221303,54263.666666666664,0.12406343223874822,2556.3333333333335,10925.995577742826
06037221304,51045.333333333336,0.18085095902548418,3665.3333333333335,16129.008599888815
06037221401,46780.0,0.20818737638037801,3332.0,6144.076000671202
06037221402,47391.333333333336,0.25860644764034574,2933.0,5509.916158350444
06037221500,40932.666666666664,0.08769021004084106,3527.3333333333335,9264.852919803252
06037221601,57769.666666666664,0.20162140772042356,3419.6666666666665,9244.890933897092
06037221602,54383.333333333336,0.11751074286367617,2344.3333333333335,4484.239171324333
06037221710,48292.333333333336,0.24980534450313616,2672.3333333333335,8147.780017053729
06037221810,32327.666666666668,0.3776700976583928,2459.3333333333335,8080.980670487006
06037221820,26322.666666666668,0.5506773981094065,2521.3333333333335,12343.563608354589
06037221900,28211.0,0.41392822204306107,4542.666666666667,11078.945207673318
06037222001,77284.33333333333,0.2785947283580563,2910.6666666666665,6136.788826152897
06037222002,69984.33333333333,0.21203118053251946,4811.666666666667,7338.157657279824
06037222100,63654.0,0.1713240751184406,4036.0,8427.030807938447
06037222200,53069.666666666664,0.21909821688458356,3670.3333333333335,7616.869591804689
06037222500,72126.66666666667,0.15614273043394197,4295.333333333333,6583.239458566104
06037222600,47400.0,0.2787823777957058,5281.0,8100.463541011568
06037222700,,0.6715862867868848,4347.333333333333,5289.524616041024
06037224010,40087.333333333336,0.40686365419592363,3025.0,3642.8271228650324
06037224020,33805.0,0.15729888741182793,2812.6666666666665,2282.395449490978
06037224200,54325.666666666664,0.09166987869104352,2258.0,6132.6032873795475
06037224310,58354.666666666664,0.2379625117755113,1871.0,10348.909243771848
06037224320,34819.0,0.09254297456667532,3588.3333333333335,12340.8387184787
06037224410,36080.666666666664,0.3745455657989231,2847.6666666666665,6282.48148826346
06037224420,25845.666666666668,0.15260868272134667,2222.6666666666665,6197.21032595765
06037224600,49603.333333333336,0.0696403056934346,3051.6666666666665,4244.757689479399
06037224701,35893.666666666664,0.90021667533368,2542.0,10794.559406171838
06037224702,9364.0,0.565212316225569,2545.6666666666665,6435.5042310680565
06037226001,35763.666666666664,0.02947841778470983,2075.3333333333335,2005.6102969694862
06037226002,49054.0,0.4489782552781039,1911.0,744.058917318351
06037226410,43814.333333333336,0.0473864091000932,3491.3333333333335,12359.44581915844
06037226420,45354.0,0.09087302170799355,5153.0,12069.611655033494
06037226701,63223.333333333336,0.08143969973150966,2550.3333333333335,6780.853726411918
06037226702,65050.0,0.14466361492578722,4009.0,9859.352366711835
06037227010,49776.0,0.05048962473802218,4253.666666666667,7344.063112556789
06037227020,66507.0,0.049441368343190094,3422.3333333333335,7775.927268155507
06037228100,59896.666666666664,0.08458755363264829,4579.666666666667,4564.476090238354
06037228210,51533.333333333336,0.04974225189381221,3833.0,9325.308005216139
06037228220,53993.666666666664,0.05539189459401952,4539.666666666667,12396.212779049045
06037228310,45618.0,0.07298260132044793,4489.666666666667,8218.03134554476
06037228320,54374.0,0.0340619035677944,3312.3333333333335,9827.686641486744
06037228410,53769.666666666664,0.08186199679233509,3193.0,11497.398412041122
06037228420,80678.66666666667,0.0664935270707076,2946.3333333333335,10621.512919696364
06037228500,44420.0,0.03208507794506382,4915.0,10949.083974907328
06037228600,52034.333333333336,0.07178281387699097,4878.0,9256.81689226758
06037228710,59615.333333333336,0.07044135076698484,4126.0,10192.964729772795
06037228720,59954.666666666664,0.039538541979789836,4827.333333333333,11944.350970262012
06037228800,55051.333333333336,0.07932792811958128,5408.333333333333,6404.305272016205
06037228900,35977.333333333336,0.11590922071916411,3188.0,6184.083163115863
06037229100,62943.666666666664,0.05951785680843493,4542.333333333333,9561.82064025676
06037229200,48300.0,0.08295741262799758,4432.0,9944.488572364553
06037229300,57093.666666666664,0.08441120426900055,5785.333333333333,11515.026060741166
06037229410,62756.0,0.05132159501650738,3872.3333333333335,7138.915415804799
06037229420,61880.0,0.09810328134180892,4575.666666666667,7832.939888876906
06037231100,49442.0,0.08426160588404415,3333.6666666666665,3728.687554922736
06037231210,43454.333333333336,0.07515148613908072,4174.666666666667,13018.047937267229
06037231220,35505.666666666664,0.16172888264288118,4256.666666666667,4410.240045532189
06037231301,56719.0,0.08455983311646055,2656.3333333333335,11355.345804407054
06037231302,59294.666666666664,0.21193813122468383,2980.0,7036.20101812412
06037231400,56332.666666666664,0.1544953591105445,4769.333333333333,7679.653052297105
06037231500,86267.33333333333,0.23009941153454497,5077.666666666667,5523.964315618427
06037231601,79059.33333333333,0.2013021923407766,2325.6666666666665,7281.634459236623
06037231602,81629.66666666667,0.11543312242518068,1930.6666666666667,6128.847592533219
06037231603,56638.333333333336,0.07154230255981563,2916.6666666666665,9107.098436805583
06037231710,48197.0,0.0789884622539271,4173.0,12888.181972605278
06037231720,46672.666666666664,0.11281525090104816,5169.666666666667,10947.140466303432
06037231800,49675.333333333336,0.058917253353099885,5240.666666666667,10073.207267676167
06037231901,73922.66666666667,0.0622797097620616,3042.3333333333335,12429.710917635972
06037231902,41179.0,0.07618669097838655,3113.0,9605.712205086431
06037232110,55763.0,0.062241062701802595,3414.6666666666665,8985.184619932128
06037232120,54137.0,0.13948488098735654,5147.333333333333,9863.134793194808
06037232200,75414.0,0.12689611313106391,3661.3333333333335,7001.293301539405
06037232300,76876.0,0.14842830256593037,4784.333333333333,7609.144545118626
06037232401,68707.0,0.12667381707458414,3809.6666666666665,6687.274401764237
06037232402,57012.0,0.23371081273863578,3116.0,5735.743474579392
06037232500,67570.66666666667,0.1433991812893753,5009.333333333333,6525.1948157961115
06037232601,63722.333333333336,0.05898740348681336,1768.6666666666667,6702.9225803599065
06037232602,73722.66666666667,0.08886657220720195,5480.0,10311.994279477625
06037232701,83624.66666666667,0.08075369490889263,2379.3333333333335,8574.91578851264
06037232702,71909.0,0.09718798077999852,4539.666666666667,10005.282177755935
06037232800,54770.0,0.09003007734859493,4121.333333333333,9659.888181559643
06037234001,81316.33333333333,0.37580278963452174,2472.6666666666665,3651.082872395195
06037234002,67521.0,0.18279120289116058,2887.3333333333335,5113.58269575895
06037234200,79752.33333333333,0.400145202878781,2518.3333333333335,2852.3232748824153
06037234301,39497.333333333336,0.45359309641815176,1815.6666666666667,3602.62759664328
06037234302,46125.666666666664,0.2512847522111024,2495.6666666666665,6813.083814489746
06037234501,82613.0,0.23667089143064143,2854.6666666666665,3797.1091602376514
06037234502,29755.666666666668,0.22033658338044718,2589.0,4751.722935459893
06037234600,72054.33333333333,0.2132232241023604,4770.0,3660.0496753911916
06037234700,83041.0,0.19439667462744314,3729.3333333333335,5025.66286372943
06037234800,70055.33333333333,0.14167786997842588,3538.3333333333335,5408.724274802937
06037234901,47623.666666666664,0.17034091474776056,2796.0,8592.184676656056
06037234902,26515.666666666668,0.12989199956708983,4514.333333333333,10082.983782946705
06037235100,92838.66666666667,0.4236517306146434,4075.6666666666665,3449.6456686026663
06037235201,63380.0,0.1597807168776579,2884.0,4419.205462407639
06037235202,38530.0,0.23186518500192588,3990.0,4685.551356696111
06037236001,116486.0,0.670543348509086,4210.666666666667,1972.755299788685
06037236101,35230.333333333336,0.29355878715372313,2541.0,4016.597510373444
06037236102,56445.333333333336,0.22245500692257147,3573.6666666666665,7175.302663114152
06037236203,32724.666666666668,0.14859106920216927,3680.3333333333335,10845.56295554115
06037236204,43758.666666666664,0.17659273319198088,3232.3333333333335,14061.571032902657
06037236205,32115.0,0.1452031092551736,3156.6666666666665,18902.98794959469
06037236206,55820.333333333336,0.2119084733207847,2941.0,10696.684791503756
06037236400,103801.0,0.5517077413986323,4457.666666666667,3325.3761034439885
06037237101,53819.333333333336,0.09238016056604897,3908.3333333333335,6214.169153659311
06037237102,50074.666666666664,0.11125990341591994,4007.6666666666665,8713.000727593175
06037237201,60749.0,0.08045254380293432,3895.0,8590.534752517611
06037237202,49845.0,0.08287903183670971,4392.666666666667,3964.3503284773205
06037237300,84893.0,0.13248160969830838,5811.333333333333,5824.782756718596
06037237401,71393.66666666667,0.15665140587086548,4064.6666666666665,7875.566819282415
06037237402,83632.66666666667,0.11464546521594643,3907.0,7495.731251079179
06037237500,40195.333333333336,0.12537518497343955,2726.6666666666665,8083.1077869577375
06037237600,47283.0,0.08030101070761264,4015.6666666666665,7971.720805152403
06037237710,46493.0,0.07909334318959212,4293.0,9931.040226149194
06037237720,46211.333333333336,0.09014208712798132,3547.0,10906.295641478977
06037237800,59879.666666666664,0.18269018086880254,4121.333333333333,4236.633308833229
06037237900,66140.66666666667,0.30955686271329497,4127.333333333333,4212.51889033366
06037238000,64102.666666666664,0.27996725187406307,5620.333333333333,3378.473148942957
06037238100,61688.666666666664,0.16635450609494914,5097.333333333333,5181.538515752833
06037238200,46787.333333333336,0.16730759751957378,6532.0,6362.558699279488
06037238310,53600.333333333336,0.04755154556293992,5250.0,13221.916649037445
06037238320,30004.333333333332,0.06819435825555148,3563.3333333333335,7609.423726738405
06037238400,76276.33333333333,0.24780841457823258,4734.333333333333,3637.48026059346
06037239201,49102.666666666664,0.1066175672396877,3472.6666666666665,7719.284206439355
06037239202,53325.666666666664,0.022758526995650896,5456.0,4277.129118187049
06037239310,52379.0,0.062038931299196076,3928.0,7344.046517280385
06037239320,52564.666666666664,0.08549655628018976,3041.0,8761.845490718091
06037239330,62658.666666666664,0.055256698358896524,3171.6666666666665,3237.970590447255
06037239501,60049.0,0.041920050605832176,3588.0,7566.188332296532
06037239502,56644.666666666664,0.0792602032117003,3573.6666666666665,6994.640334824122
06037239601,58992.666666666664,0.054618142876991294,3795.0,8986.736571400153
06037239602,52056.0,0.06456873532288895,3751.0,10475.137257530314
06037239701,37660.333333333336,0.028096734283364566,4169.666666666667,10177.66365299122
06037239702,56080.666666666664,0.07537445730766246,4513.0,9280.794944403659
06037239801,66213.33333333333,0.11884216160572607,4192.333333333333,11307.28262003143
06037239802,53366.666666666664,0.07363845119141253,5519.333333333333,9056.297484987757
06037240010,35943.0,0.03411673323847787,3945.3333333333335,6704.801784623821
06037240020,64019.333333333336,0.06531680302714633,5325.333333333333,7398.1869440708915
06037240200,54155.0,0.07739375412381345,5936.666666666667,7949.324285118741
06037240301,57706.333333333336,0.10848720145764656,2964.0,6321.015457058041
06037240302,48544.333333333336,0.07991263773719261,2943.6666666666665,8541.874627604831
06037240401,40644.333333333336,0.06633072993471885,5956.666666666667,8594.98249259302
06037240402,68403.66666666667,0.14239302076662186,4044.6666666666665,6726.548134400135
06037240500,57697.666666666664,0.07827801479310509,6551.666666666667,8063.262251092162
06037240600,62403.666666666664,0.08325605762193826,5059.0,7485.244790734217
06037240700,59148.0,0.07886427224488952,6316.333333333333,5287.860357400088
06037240800,59172.0,0.0871684446930156,4517.333333333333,7162.88913061173
06037240901,50830.666666666664,0.09941527987150976,2512.3333333333335,7283.772369791818
06037240902,,0.050357007107468627,3542.3333333333335,4970.196127952034
06037241001,94073.66666666667,0.1925510025550218,4929.333333333333,5452.163057576582
06037241002,59899.666666666664,0.10883239561824705,3903.3333333333335,5518.311274225669
06037241110,71211.66666666667,0.0826277985079451,3556.6666666666665,7308.664706273191
06037241120,41982.0,0.07048428510325257,4255.0,6411.058058119896
06037241201,60270.0,0.17936971987496406,3241.6666666666665,6671.496212510993
06037241202,50937.333333333336,0.12692996487287436,5045.333333333333,4337.340559177647
06037241300,55430.666666666664,0.13848108047171606,2333.0,4468.270111045993
06037241400,70743.0,0.14655001350626473,3965.6666666666665,6890.14911957597
06037242000,52482.0,0.10033951803229697,4030.6666666666665,6232.340756271769
06037242100,28847.0,0.06191786819769388,2416.3333333333335,5257.298681142551
06037242201,66487.33333333333,0.08130138142813279,3961.3333333333335,9670.704535726434
06037242202,45907.0,0.05906679582214953,2779.0,6885.32551063893
06037242300,52181.333333333336,0.06522855531987459,4792.666666666667,7606.9485755885635
06037242600,21014.0,0.05634056744436325,4720.333333333333,9916.687500043767
06037242700,51526.666666666664,0.06825074099410067,4809.666666666667,4737.607654245592
06037243001,70063.0,0.07350341499355827,3397.0,9801.545395264558
06037243002,73846.66666666667,0.05519507516470485,2862.6666666666665,7306.784555356465
06037243100,32373.666666666668,0.04749924576485851,5247.333333333333,8953.989507985612
06037261102,,0.7447508326305918,3777.6666666666665,475.047036279501
06037261103,211354.66666666666,0.669286667154092,1754.0,843.2363931981496
06037261104,207334.33333333334,0.7395017569152219,1574.0,352.89841928861154
06037261200,183709.33333333334,0.695368871025258,3925.3333333333335,540.1205795343377
06037262100,206571.66666666666,0.7921772852844118,2679.3333333333335,306.39469125264884
06037262200,192842.33333333334,0.7234015050309676,4602.0,537.083190124765
06037262301,,0.7324546269064319,2923.3333333333335,223.91173026832132
06037262302,190414.66666666666,0.7818324951881497,2917.3333333333335,952.2768087628617
06037262303,,0.8278201605613437,2842.0,1087.0962214034787
06037262400,,0.874196743706101,2869.6666666666665,254.6574372351059
06037262501,,0.7770976314194536,3717.3333333333335,2273.4342924078464
06037262601,,0.7411916825278003,3398.0,938.5830268943537
06037262604,189970.66666666666,0.7680671742306417,5917.666666666667,1043.6415347344573
06037262704,158494.0,0.7773475752157429,3555.3333333333335,1826.2644775464155
06037262706,163908.0,0.8273338452783233,3389.0,1470.9871760648816
06037262802,165443.33333333334,0.829006086602362,3556.6666666666665,1069.0208770660056
06037264000,214613.33333333334,0.8471616815244422,3065.3333333333335,1640.9435032573515
06037264102,154326.0,0.8488499694891996,2946.6666666666665,7432.068872746839
06037264103,147451.0,0.7931674981002854,2723.6666666666665,11815.162333765682
06037264303,149295.0,0.8846362050263409,2681.0,12385.94627058742
06037264304,122548.0,0.7791527952550373,2299.3333333333335,11287.232075505659
06037264305,140217.0,0.7936518059863439,4480.0,3328.5238145477297
06037264306,132215.0,0.6889661416051428,1734.3333333333333,4862.939503462379
06037265100,108248.66666666667,0.7293263033242101,2302.6666666666665,974.866012371823
06037265201,149071.66666666666,0.6778156112985813,2544.0,5797.365662458411
06037265203,119869.33333333333,0.6150777220419689,2012.3333333333333,6490.560357803294
06037265204,,0.7487921230788563,1505.0,5673.3364495845835
06037265301,,0.7032380930215351,13154.0,8242.856587830851
06037265303,32852.0,0.711296377786837,4462.666666666667,30153.560633702262
06037265304,18282.333333333332,0.6127613860215452,3233.3333333333335,24685.137256997732
06037265306,41807.333333333336,0.5821129773870457,1838.0,19711.30128906334
06037265307,27799.0,0.9053143441832505,2526.6666666666665,11613.1206814665
06037265410,198641.33333333334,0.7552130111734634,1712.3333333333333,2409.9008126671556
06037265420,,0.8138158317642046,1602.0,2192.1962193509894
06037265521,80201.66666666667,0.8456359113754509,1577.3333333333333,12041.631676718325
06037265522,95505.0,0.7720016506727996,2131.0,8440.473078415996
06037265523,73994.33333333333,0.873562733028051,2286.6666666666665,6755.81186935087
06037265524,117966.0,0.7617879619083244,2812.6666666666665,6552.040893183407
06037265601,111410.33333333333,0.7153593296557187,2976.3333333333335,4776.6620285594
06037265602,98687.33333333333,0.7206103139856138,3017.6666666666665,8983.744315075086
06037265701,132830.66666666666,0.7628547288417327,1760.6666666666667,2052.7480863817536
06037265702,99695.0,0.7130211441088319,3014.0,8029.068745238234
06037267101,110994.33333333333,0.7080057608899782,3022.0,6238.723022993679
06037267102,132621.66666666666,0.8032161370721796,3047.6666666666665,4919.05060117545
06037267201,101833.33333333333,0.7718312998911206,2757.6666666666665,4597.199114901638
06037267202,122366.0,0.7691652732696089,3771.0,6547.932218222734
06037267300,111544.33333333333,0.6565722735576404,4119.666666666667,9573.985160671597
06037267403,94837.0,0.6445159936646442,3591.3333333333335,15332.90069904593
06037267404,81480.33333333333,0.7131411561883062,3402.6666666666665,11962.47663578782
06037267405,108369.33333333333,0.7424911422474955,2487.3333333333335,11640.0779333012
06037267406,90826.66666666667,0.7137380442392608,1959.6666666666667,9275.299210834382
06037267502,84276.33333333333,0.6116551157959325,3304.0,7600.399343016328
06037267503,141298.33333333334,0.758804032294743,2233.6666666666665,11306.899385300187
06037267504,106171.66666666667,0.6653001391111116,3502.6666666666665,13666.16985691359
06037267600,83646.33333333333,0.6192448527074276,2556.6666666666665,2008.2387536666067
06037267700,126440.0,0.7450814327218739,3795.6666666666665,4659.2148688979505
06037267800,114016.0,0.7714452168139859,3393.0,2947.4002418379687
06037267901,152454.66666666666,0.6813557780215559,3167.3333333333335,2828.8905283076615
06037267902,155058.33333333334,0.7955298093772752,3672.0,4719.357591585354
06037269000,182187.33333333334,0.6998281733470265,4822.0,2101.3191420935364
06037269100,86979.33333333333,0.6290352524883898,4234.333333333333,5045.275619479061
06037269300,229428.66666666666,0.8179438310937162,3763.6666666666665,1706.4859312016088
06037269500,,0.8325058233014767,4006.3333333333335,2894.316625572139
06037269601,61623.666666666664,0.23131038594279252,3456.3333333333335,10358.97251460586
06037269602,84090.66666666667,0.43690429326999586,2377.3333333333335,8181.028776986671
06037269700,118443.33333333333,0.5473741227492356,3890.0,4333.754825340768
06037269800,111443.0,0.7578452328053507,3197.6666666666665,6845.961931513262
06037269903,92828.66666666667,0.7271863227638172,3468.6666666666665,12221.145659003494
06037269905,107191.66666666667,0.8210697107452405,2216.3333333333335,9311.268609583507
06037269906,121497.66666666667,0.7297417982123865,3158.6666666666665,15186.335503267721
06037269907,97208.0,0.6875443797015816,2569.6666666666665,9283.679077822015
06037269908,79998.0,0.7557224025974026,1877.0,11209.182332847622
06037269909,100878.0,0.5641618806943093,2141.3333333333335,12603.640615741995
06037270101,89243.33333333333,0.732779701206897,1854.3333333333333,4951.332222554506
06037270102,108265.33333333333,0.6216296253634591,2244.0,11430.20140381618
06037270200,78899.66666666667,0.4387213411030652,3568.0,4706.565183553404
06037270300,73148.33333333333,0.5410153835935811,2658.0,2758.580607531195
06037271100,118706.0,0.6283119678278096,2405.3333333333335,2990.3282606326356
06037271200,109507.66666666667,0.6664085650632328,2564.6666666666665,4890.034600140841
06037271300,106079.0,0.5923872853344042,5077.666666666667,3453.311715280083
06037271400,179280.66666666666,0.7016913447658099,3266.6666666666665,2842.943061072219
06037271500,103846.66666666667,0.71686823043577,2982.6666666666665,3277.3999684273717
06037271600,116859.66666666667,0.8621625906104224,5359.0,5947.076677227657
06037271702,85562.33333333333,0.7372412077875804,4349.666666666667,6234.05238247433
06037271703,125144.33333333333,0.7432281399507991,2774.6666666666665,6120.754755827916
06037271704,143046.0,0.8164128743795579,2988.3333333333335,5495.856191865152
06037271801,79555.0,0.5368735623625368,3334.0,6946.875364638029
06037271803,96263.0,0.5797467140538293,3281.6666666666665,14355.81122363423
06037271804,103708.0,0.7160597142752669,2369.6666666666665,6793.574343243216
06037271901,116466.66666666667,0.5761012389604011,3282.6666666666665,5152.020708528405
06037271902,98090.33333333333,0.6249536842754282,3949.6666666666665,4273.601377478131
06037272100,122077.66666666667,0.6072245571663991,4453.333333333333,3713.2988630245763
06037272201,100000.0,0.5935351177434264,2119.0,8149.9059626235085
06037272202,100358.0,0.5730721444075839,3094.3333333333335,9995.262398518422
06037272301,124774.0,0.6313617003116723,3269.6666666666665,5413.140316720307
06037272302,77300.0,0.4314874860263867,3847.0,7615.80095578599
06037273100,159452.0,0.7218052010035055,2926.6666666666665,2486.5223690724197
06037273200,134337.0,0.6459229451682781,2827.0,4398.131222064399
06037273300,97090.33333333333,0.6594275586569481,3010.6666666666665,5250.167700772992
06037273403,,0.6142228729063245,1354.6666666666667,3333.0790876352116
06037273404,83155.66666666667,0.7973505536085695,1501.0,6915.775893844452
06037273502,111251.66666666667,0.7528940711870953,2549.6666666666665,4298.903327224159
06037273600,126608.33333333333,0.674103052573126,2173.3333333333335,3692.113939089181
06037273700,134020.66666666666,0.751992501596202,2776.3333333333335,4021.6198885978943
06037273800,97438.66666666667,0.6606572453312377,2959.6666666666665,3990.7806180833286
06037273902,155542.33333333334,0.7474215855051223,4118.0,4553.083558702493
06037274100,133967.0,0.7466421185901545,4329.333333333333,6893.305034055198
06037274202,134993.33333333334,0.6847112410128867,3988.0,4186.151480320995
06037275101,131973.66666666666,0.537671156937746,958.6666666666666,2867.4349717394143
06037275102,97619.33333333333,0.4363916309549603,3989.6666666666665,6539.032874360862
